Date,Rainfall_Terni,Flow_Rate_Lupa
28/05/2016,2.271,-100.62
29/05/2016,2.271,-100.63
30/05/2016,2.271,-100.64
31/05/2016,2.271,-100.65
01/06/2016,2.927,-100.66
02/06/2016,2.927,-100.67
03/06/2016,2.927,-100.68
04/06/2016,2.927,-100.69
05/06/2016,2.927,-100.7
06/06/2016,2.927,-100.71
07/06/2016,2.927,-100.72
08/06/2016,2.927,-100.73
09/06/2016,2.927,-100.74
10/06/2016,2.927,-100.75
11/06/2016,2.927,-100.76
12/06/2016,2.927,-100.77
13/06/2016,2.927,-100.78
14/06/2016,2.927,-100.79
15/06/2016,2.927,-100.8
16/06/2016,2.927,-100.81
17/06/2016,2.927,-100.82
18/06/2016,2.927,-100.83
19/06/2016,2.927,-100.84
20/06/2016,2.927,-100.85
21/06/2016,2.927,-100.86
22/06/2016,2.927,-100.87
23/06/2016,2.927,-100.88
24/06/2016,2.927,-100.89
25/06/2016,2.927,-100.9
26/06/2016,2.927,-100.91
27/06/2016,2.927,-100.92
28/06/2016,2.927,-100.93
29/06/2016,2.927,-100.94
30/06/2016,2.927,-100.95
01/07/2016,1.244,-100.96
02/07/2016,1.244,
03/07/2016,1.244,
04/07/2016,1.244,-100.97
05/07/2016,1.244,-100.98
06/07/2016,1.244,-100.99
07/07/2016,1.244,-101
08/07/2016,1.244,-101.01
09/07/2016,1.244,-101.02
10/07/2016,1.244,-101.03
11/07/2016,1.244,-101.04
12/07/2016,1.244,-101.07
13/07/2016,1.244,-101.08
14/07/2016,1.244,-101.09
15/07/2016,1.244,-101.1
16/07/2016,1.244,-101.11
17/07/2016,1.244,-101.12
18/07/2016,1.244,-101.13
19/07/2016,1.244,-101.14
20/07/2016,1.244,-101.15
21/07/2016,1.244,-101.16
22/07/2016,1.244,-101.17
23/07/2016,1.244,-101.18
24/07/2016,1.244,-101.19
25/07/2016,1.244,-101.2
26/07/2016,1.244,-101.21
27/07/2016,1.244,-101.22
28/07/2016,1.244,-101.23
29/07/2016,1.244,-101.24
30/07/2016,1.244,-101.25
31/07/2016,1.244,-101.26
01/08/2016,1.167,-101.27
02/08/2016,1.167,-101.28
03/08/2016,1.167,-101.29
04/08/2016,1.167,-101.3
05/08/2016,1.167,-101.31
06/08/2016,1.167,-101.32
07/08/2016,1.167,-101.33
08/08/2016,1.167,-101.34
09/08/2016,1.167,-101.35
10/08/2016,1.167,-101.36
11/08/2016,1.167,-101.37
12/08/2016,1.167,-101.38
13/08/2016,1.167,-101.39
14/08/2016,1.167,-101.4
15/08/2016,1.167,-101.41
16/08/2016,1.167,-101.42
17/08/2016,1.167,-101.43
18/08/2016,1.167,-101.44
19/08/2016,1.167,-101.45
20/08/2016,1.167,-101.46
21/08/2016,1.167,-101.47
22/08/2016,1.167,-101.48
23/08/2016,1.167,
24/08/2016,1.167,
25/08/2016,1.167,-101.49
26/08/2016,1.167,-101.5
27/08/2016,1.167,-101.51
28/08/2016,1.167,-101.52
29/08/2016,1.167,-101.53
30/08/2016,1.167,-101.54
31/08/2016,1.167,-101.57
01/09/2016,3.581,-101.58
02/09/2016,3.581,-101.59
03/09/2016,3.581,-101.6
04/09/2016,3.581,-101.61
05/09/2016,3.581,-101.62
06/09/2016,3.581,-101.63
07/09/2016,3.581,-101.64
08/09/2016,3.581,-101.65
09/09/2016,3.581,-101.66
10/09/2016,3.581,-101.67
11/09/2016,3.581,-101.68
12/09/2016,3.581,-101.69
13/09/2016,3.581,-101.7
14/09/2016,3.581,-101.71
15/09/2016,3.581,-101.72
16/09/2016,3.581,-101.73
17/09/2016,3.581,-101.74
18/09/2016,3.581,-101.75
19/09/2016,3.581,-101.76
20/09/2016,3.581,-101.77
21/09/2016,3.581,-101.78
22/09/2016,3.581,-101.79
23/09/2016,3.581,-101.8
24/09/2016,3.581,-101.81
25/09/2016,3.581,-101.82
26/09/2016,3.581,-101.83
27/09/2016,3.581,-101.84
28/09/2016,3.581,-101.85
29/09/2016,3.581,-101.86
30/09/2016,3.581,-101.87
01/10/2016,4.03,-101.88
02/10/2016,4.03,-101.89
03/10/2016,4.03,-101.9
04/10/2016,4.03,-101.91
05/10/2016,4.03,-101.92
06/10/2016,4.03,-101.93
07/10/2016,4.03,-101.94
08/10/2016,4.03,-101.95
09/10/2016,4.03,-101.96
10/10/2016,4.03,-101.97
11/10/2016,4.03,-101.98
12/10/2016,4.03,-101.99
13/10/2016,4.03,-102
14/10/2016,4.03,
15/10/2016,4.03,
16/10/2016,4.03,-102.01
17/10/2016,4.03,-102.02
18/10/2016,4.03,-102.03
19/10/2016,4.03,-102.04
20/10/2016,4.03,-102.07
21/10/2016,4.03,-102.08
22/10/2016,4.03,-102.09
23/10/2016,4.03,-102.1
24/10/2016,4.03,-102.11
25/10/2016,4.03,-102.12
26/10/2016,4.03,-102.13
27/10/2016,4.03,-102.14
28/10/2016,4.03,-102.15
29/10/2016,4.03,-102.16
30/10/2016,4.03,-102.17
31/10/2016,4.03,-102.18
01/11/2016,2.913,-102.19
02/11/2016,2.913,-102.2
03/11/2016,2.913,-102.21
04/11/2016,2.913,-102.22
05/11/2016,2.913,-102.23
06/11/2016,2.913,-102.24
07/11/2016,2.913,-102.25
08/11/2016,2.913,-102.26
09/11/2016,2.913,-102.27
10/11/2016,2.913,-102.28
11/11/2016,2.913,-102.29
12/11/2016,2.913,-102.3
13/11/2016,2.913,-102.31
14/11/2016,2.913,-102.32
15/11/2016,2.913,-102.33
16/11/2016,2.913,-102.34
17/11/2016,2.913,-102.35
18/11/2016,2.913,-102.36
19/11/2016,2.913,-102.37
20/11/2016,2.913,-102.38
21/11/2016,2.913,-102.39
22/11/2016,2.913,-102.4
23/11/2016,2.913,-102.41
24/11/2016,2.913,-102.42
25/11/2016,2.913,-102.43
26/11/2016,2.913,-102.44
27/11/2016,2.913,-102.45
28/11/2016,2.913,-102.46
29/11/2016,2.913,-102.47
30/11/2016,2.913,-102.48
01/12/2016,0.566,-102.49
02/12/2016,0.566,-102.5
03/12/2016,0.566,-102.51
04/12/2016,0.566,-102.52
05/12/2016,0.566,
06/12/2016,0.566,
07/12/2016,0.566,-102.53
08/12/2016,0.566,-102.54
09/12/2016,0.566,-102.57
10/12/2016,0.566,-102.58
11/12/2016,0.566,-102.59
12/12/2016,0.566,-102.6
13/12/2016,0.566,-102.61
14/12/2016,0.566,-102.62
15/12/2016,0.566,-102.63
16/12/2016,0.566,-102.64
17/12/2016,0.566,-102.65
18/12/2016,0.566,-102.66
19/12/2016,0.566,-102.67
20/12/2016,0.566,-102.68
21/12/2016,0.566,-102.69
22/12/2016,0.566,-102.7
23/12/2016,0.566,-102.71
24/12/2016,0.566,-102.72
25/12/2016,0.566,-102.73
26/12/2016,0.566,-102.74
27/12/2016,0.566,-102.75
28/12/2016,0.566,-102.76
29/12/2016,0.566,-102.77
30/12/2016,0.566,-102.78
31/12/2016,0.566,-102.79
01/01/2017,1.402,-102.8
02/01/2017,1.402,-102.81
03/01/2017,1.402,-102.82
04/01/2017,1.402,-102.83
05/01/2017,1.402,-102.84
06/01/2017,1.402,-102.85
07/01/2017,1.402,-102.86
08/01/2017,1.402,-102.87
09/01/2017,1.402,-102.88
10/01/2017,1.402,-102.89
11/01/2017,1.402,-102.9
12/01/2017,1.402,-102.91
13/01/2017,1.402,-102.92
14/01/2017,1.402,-102.93
15/01/2017,1.402,-102.94
16/01/2017,1.402,-102.95
17/01/2017,1.402,-102.96
18/01/2017,1.402,-102.97
19/01/2017,1.402,-102.98
20/01/2017,1.402,-102.99
21/01/2017,1.402,-103
22/01/2017,1.402,-103.01
23/01/2017,1.402,-103.02
24/01/2017,1.402,-103.03
25/01/2017,1.402,-103.04
26/01/2017,1.402,
27/01/2017,1.402,
28/01/2017,1.402,-103.07
29/01/2017,1.402,-103.08
30/01/2017,1.402,-103.09
31/01/2017,1.402,-103.1
01/02/2017,1.733,-103.11
02/02/2017,1.733,-103.12
03/02/2017,1.733,-103.13
04/02/2017,1.733,-103.14
05/02/2017,1.733,-103.15
06/02/2017,1.733,-103.16
07/02/2017,1.733,-103.17
08/02/2017,1.733,-103.18
09/02/2017,1.733,-103.19
10/02/2017,1.733,-103.2
11/02/2017,1.733,-103.21
12/02/2017,1.733,-103.22
13/02/2017,1.733,-103.23
14/02/2017,1.733,-103.24
15/02/2017,1.733,-103.25
16/02/2017,1.733,-103.26
17/02/2017,1.733,-103.27
18/02/2017,1.733,-103.28
19/02/2017,1.733,-103.29
20/02/2017,1.733,-103.3
21/02/2017,1.733,-103.31
22/02/2017,1.733,-103.32
23/02/2017,1.733,-103.33
24/02/2017,1.733,-103.34
25/02/2017,1.733,-103.35
26/02/2017,1.733,-103.36
27/02/2017,1.733,-103.37
28/02/2017,1.733,-103.38
01/03/2017,1.429,-103.39
02/03/2017,1.429,-103.4
03/03/2017,1.429,-103.41
04/03/2017,1.429,-103.42
05/03/2017,1.429,-103.43
06/03/2017,1.429,-103.44
07/03/2017,1.429,-103.45
08/03/2017,1.429,-103.46
09/03/2017,1.429,-103.47
10/03/2017,1.429,-103.48
11/03/2017,1.429,-103.49
12/03/2017,1.429,-103.5
13/03/2017,1.429,-103.51
14/03/2017,1.429,-103.52
15/03/2017,1.429,-103.53
16/03/2017,1.429,-103.54
17/03/2017,1.429,-103.55
18/03/2017,1.429,-103.56
19/03/2017,1.429,-103.57
20/03/2017,1.429,-103.58
21/03/2017,1.429,-103.59
22/03/2017,1.429,-103.6
23/03/2017,1.429,-103.61
24/03/2017,1.429,-103.62
25/03/2017,1.429,-103.63
26/03/2017,1.429,-103.64
27/03/2017,1.429,-103.65
28/03/2017,1.429,-103.66
29/03/2017,1.429,-103.67
30/03/2017,1.429,-103.68
31/03/2017,1.429,-103.69
01/04/2017,1.668,-103.7
02/04/2017,1.668,-103.71
03/04/2017,1.668,-103.72
04/04/2017,1.668,-103.73
05/04/2017,1.668,-103.74
06/04/2017,1.668,-103.75
07/04/2017,1.668,-103.76
08/04/2017,1.668,-103.77
09/04/2017,1.668,-103.78
10/04/2017,1.668,-103.79
11/04/2017,1.668,-103.8
12/04/2017,1.668,-103.81
13/04/2017,1.668,-103.82
14/04/2017,1.668,-103.83
15/04/2017,1.668,-103.84
16/04/2017,1.668,-103.85
17/04/2017,1.668,-103.86
18/04/2017,1.668,-103.87
19/04/2017,1.668,-103.88
20/04/2017,1.668,-103.89
21/04/2017,1.668,-103.9
22/04/2017,1.668,-103.91
23/04/2017,1.668,-103.92
24/04/2017,1.668,-103.93
25/04/2017,1.668,-103.94
26/04/2017,1.668,-103.95
27/04/2017,1.668,-103.96
28/04/2017,1.668,-103.97
29/04/2017,1.668,-103.98
30/04/2017,1.668,-103.99
01/05/2017,1.377,-104
02/05/2017,1.377,-104.01
03/05/2017,1.377,-104.02
04/05/2017,1.377,-104.03
05/05/2017,1.377,-104.04
06/05/2017,1.377,-104.05
07/05/2017,1.377,-104.06
08/05/2017,1.377,
09/05/2017,1.377,
10/05/2017,1.377,-104.09
11/05/2017,1.377,-104.1
12/05/2017,1.377,-104.11
13/05/2017,1.377,-104.12
14/05/2017,1.377,-104.13
15/05/2017,1.377,-104.14
16/05/2017,1.377,-104.15
17/05/2017,1.377,-104.16
18/05/2017,1.377,-104.17
19/05/2017,1.377,-104.18
20/05/2017,1.377,-104.19
21/05/2017,1.377,-104.2
22/05/2017,1.377,-104.21
23/05/2017,1.377,-104.22
24/05/2017,1.377,-104.23
25/05/2017,1.377,-104.24
26/05/2017,1.377,-104.25
27/05/2017,1.377,-104.26
28/05/2017,1.377,-104.27
29/05/2017,1.377,-104.28
30/05/2017,1.377,-104.29
31/05/2017,1.377,-104.3
01/06/2017,0.867,-104.31
02/06/2017,0.867,-104.32
03/06/2017,0.867,-104.33
04/06/2017,0.867,-104.34
05/06/2017,0.867,-104.35
06/06/2017,0.867,-104.36
07/06/2017,0.867,-104.37
08/06/2017,0.867,-104.38
09/06/2017,0.867,-104.39
10/06/2017,0.867,-104.4
11/06/2017,0.867,-104.41
12/06/2017,0.867,-104.42
13/06/2017,0.867,-104.43
14/06/2017,0.867,-104.44
15/06/2017,0.867,-104.45
16/06/2017,0.867,-104.46
17/06/2017,0.867,-104.47
18/06/2017,0.867,-104.48
19/06/2017,0.867,-104.49
20/06/2017,0.867,-104.5
21/06/2017,0.867,-104.51
22/06/2017,0.867,-104.52
23/06/2017,0.867,-104.53
24/06/2017,0.867,-104.54
25/06/2017,0.867,-104.55
26/06/2017,0.867,-104.56
27/06/2017,0.867,-104.59
28/06/2017,0.867,-104.6
29/06/2017,0.867,
30/06/2017,0.867,
01/07/2017,0.721,-104.61
02/07/2017,0.721,-104.62
03/07/2017,0.721,-104.63
04/07/2017,0.721,-104.64
05/07/2017,0.721,-104.65
06/07/2017,0.721,-104.66
07/07/2017,0.721,-104.67
08/07/2017,0.721,-104.68
09/07/2017,0.721,-104.69
10/07/2017,0.721,-104.7
11/07/2017,0.721,-104.71
12/07/2017,0.721,-104.72
13/07/2017,0.721,-104.73
14/07/2017,0.721,-104.74
15/07/2017,0.721,-104.75
16/07/2017,0.721,-104.76
17/07/2017,0.721,-104.77
18/07/2017,0.721,-104.78
19/07/2017,0.721,-104.79
20/07/2017,0.721,-104.8
21/07/2017,0.721,-104.81
22/07/2017,0.721,-104.82
23/07/2017,0.721,-104.83
24/07/2017,0.721,-104.84
25/07/2017,0.721,-104.85
26/07/2017,0.721,-104.86
27/07/2017,0.721,-104.87
28/07/2017,0.721,-104.88
29/07/2017,0.721,-104.89
30/07/2017,0.721,-104.9
31/07/2017,0.721,-104.91
01/08/2017,0.388,-104.92
02/08/2017,0.388,-104.93
03/08/2017,0.388,-104.94
04/08/2017,0.388,-104.95
05/08/2017,0.388,-104.96
06/08/2017,0.388,-104.97
07/08/2017,0.388,-104.98
08/08/2017,0.388,-104.99
09/08/2017,0.388,-105
10/08/2017,0.388,-105.01
11/08/2017,0.388,-105.02
12/08/2017,0.388,-105.03
13/08/2017,0.388,-105.04
14/08/2017,0.388,-105.05
15/08/2017,0.388,-105.06
16/08/2017,0.388,-105.09
17/08/2017,0.388,-105.1
18/08/2017,0.388,-105.11
19/08/2017,0.388,-105.12
20/08/2017,0.388,
21/08/2017,0.388,
22/08/2017,0.388,-105.13
23/08/2017,0.388,-105.14
24/08/2017,0.388,-105.15
25/08/2017,0.388,-105.16
26/08/2017,0.388,-105.17
27/08/2017,0.388,-105.18
28/08/2017,0.388,-105.19
29/08/2017,0.388,-105.2
30/08/2017,0.388,-105.21
31/08/2017,0.388,-105.22
01/09/2017,3.858,-105.23
02/09/2017,3.858,-105.24
03/09/2017,3.858,-105.25
04/09/2017,3.858,-105.26
05/09/2017,3.858,-105.27
06/09/2017,3.858,-105.28
07/09/2017,3.858,-105.29
08/09/2017,3.858,-105.3
09/09/2017,3.858,-105.31
10/09/2017,3.858,-105.32
11/09/2017,3.858,-105.33
12/09/2017,3.858,-105.34
13/09/2017,3.858,-105.35
14/09/2017,3.858,-105.36
15/09/2017,3.858,-105.37
16/09/2017,3.858,-105.38
17/09/2017,3.858,-105.39
18/09/2017,3.858,-105.4
19/09/2017,3.858,-105.41
20/09/2017,3.858,-105.42
21/09/2017,3.858,-105.43
22/09/2017,3.858,-105.44
23/09/2017,3.858,-105.45
24/09/2017,3.858,-105.46
25/09/2017,3.858,-105.47
26/09/2017,3.858,-105.48
27/09/2017,3.858,-105.49
28/09/2017,3.858,-105.5
29/09/2017,3.858,-105.51
30/09/2017,3.858,-105.52
01/10/2017,0.691,-105.53
02/10/2017,0.691,-105.54
03/10/2017,0.691,-105.55
04/10/2017,0.691,-105.56
05/10/2017,0.691,-105.59
06/10/2017,0.691,-105.6
07/10/2017,0.691,-105.61
08/10/2017,0.691,-105.62
09/10/2017,0.691,-105.63
10/10/2017,0.691,-105.64
11/10/2017,0.691,
12/10/2017,0.691,
13/10/2017,0.691,-105.65
14/10/2017,0.691,-105.66
15/10/2017,0.691,-105.67
16/10/2017,0.691,-105.68
17/10/2017,0.691,-105.69
18/10/2017,0.691,-105.7
19/10/2017,0.691,-105.71
20/10/2017,0.691,-105.72
21/10/2017,0.691,-105.73
22/10/2017,0.691,-105.74
23/10/2017,0.691,-105.75
24/10/2017,0.691,-105.76
25/10/2017,0.691,-105.77
26/10/2017,0.691,-105.78
27/10/2017,0.691,-105.79
28/10/2017,0.691,-105.8
29/10/2017,0.691,-105.81
30/10/2017,0.691,-105.82
31/10/2017,0.691,-105.83
01/11/2017,3.571,-105.84
02/11/2017,3.571,-105.85
03/11/2017,3.571,-105.86
04/11/2017,3.571,-105.87
05/11/2017,3.571,-105.88
06/11/2017,3.571,-105.89
07/11/2017,3.571,-105.9
08/11/2017,3.571,-105.91
09/11/2017,3.571,-105.92
10/11/2017,3.571,-105.93
11/11/2017,3.571,-105.94
12/11/2017,3.571,-105.95
13/11/2017,3.571,-105.96
14/11/2017,3.571,-105.97
15/11/2017,3.571,-105.98
16/11/2017,3.571,-105.99
17/11/2017,3.571,-106
18/11/2017,3.571,-106.01
19/11/2017,3.571,-106.02
20/11/2017,3.571,-106.03
21/11/2017,3.571,-106.04
22/11/2017,3.571,-106.05
23/11/2017,3.571,-106.06
24/11/2017,3.571,-106.09
25/11/2017,3.571,-106.1
26/11/2017,3.571,-106.11
27/11/2017,3.571,-106.12
28/11/2017,3.571,-106.13
29/11/2017,3.571,-106.14
30/11/2017,3.571,-106.15
01/12/2017,2.569,-106.16
02/12/2017,2.569,
03/12/2017,2.569,
04/12/2017,2.569,-106.17
05/12/2017,2.569,-106.18
06/12/2017,2.569,-106.19
07/12/2017,2.569,-106.2
08/12/2017,2.569,-106.21
09/12/2017,2.569,-106.22
10/12/2017,2.569,-106.23
11/12/2017,2.569,-106.24
12/12/2017,2.569,-106.25
13/12/2017,2.569,-106.26
14/12/2017,2.569,-106.27
15/12/2017,2.569,-106.28
16/12/2017,2.569,-106.29
17/12/2017,2.569,-106.3
18/12/2017,2.569,-106.31
19/12/2017,2.569,-106.32
20/12/2017,2.569,-106.33
21/12/2017,2.569,-106.34
22/12/2017,2.569,-106.35
23/12/2017,2.569,-106.36
24/12/2017,2.569,-106.37
25/12/2017,2.569,-106.38
26/12/2017,2.569,-106.39
27/12/2017,2.569,-106.4
28/12/2017,2.569,-106.41
29/12/2017,2.569,-106.42
30/12/2017,2.569,-106.43
31/12/2017,2.569,-106.44
01/01/2018,1.315,-106.45
02/01/2018,1.315,-106.46
03/01/2018,1.315,-106.47
04/01/2018,1.315,-106.48
05/01/2018,1.315,-106.49
06/01/2018,1.315,-106.5
07/01/2018,1.315,-106.51
08/01/2018,1.315,-106.52
09/01/2018,1.315,-106.53
10/01/2018,1.315,-106.54
11/01/2018,1.315,-106.55
12/01/2018,1.315,-106.56
13/01/2018,1.315,-106.59
14/01/2018,1.315,-106.6
15/01/2018,1.315,-106.61
16/01/2018,1.315,-106.62
17/01/2018,1.315,-106.63
18/01/2018,1.315,-106.64
19/01/2018,1.315,-106.65
20/01/2018,1.315,-106.66
21/01/2018,1.315,-106.67
22/01/2018,1.315,-106.68
23/01/2018,1.315,
24/01/2018,1.315,
25/01/2018,1.315,-106.69
26/01/2018,1.315,-106.7
27/01/2018,1.315,-106.71
28/01/2018,1.315,-106.72
29/01/2018,1.315,-106.73
30/01/2018,1.315,-106.74
31/01/2018,1.315,-106.75
01/02/2018,2.927,-106.76
02/02/2018,2.927,-106.77
03/02/2018,2.927,-106.78
04/02/2018,2.927,-106.79
05/02/2018,2.927,-106.8
06/02/2018,2.927,-106.81
07/02/2018,2.927,-106.82
08/02/2018,2.927,-106.83
09/02/2018,2.927,-106.84
10/02/2018,2.927,-106.85
11/02/2018,2.927,-106.86
12/02/2018,2.927,-106.87
13/02/2018,2.927,-106.88
14/02/2018,2.927,-106.89
15/02/2018,2.927,-106.9
16/02/2018,2.927,-106.91
17/02/2018,2.927,-106.92
18/02/2018,2.927,-106.93
19/02/2018,2.927,-106.94
20/02/2018,2.927,-106.95
21/02/2018,2.927,-106.96
22/02/2018,2.927,-106.97
23/02/2018,2.927,-106.98
24/02/2018,2.927,-106.99
25/02/2018,2.927,-107
26/02/2018,2.927,-107.01
27/02/2018,2.927,-107.02
28/02/2018,2.927,-107.03
01/03/2018,4.318,-107.04
02/03/2018,4.318,-107.05
03/03/2018,4.318,-107.06
04/03/2018,4.318,-107.09
05/03/2018,4.318,-107.1
06/03/2018,4.318,-107.11
07/03/2018,4.318,-107.12
08/03/2018,4.318,-107.13
09/03/2018,4.318,-107.14
10/03/2018,4.318,-107.15
11/03/2018,4.318,-107.16
12/03/2018,4.318,-107.17
13/03/2018,4.318,-107.18
14/03/2018,4.318,-107.19
15/03/2018,4.318,-107.2
16/03/2018,4.318,
17/03/2018,4.318,
18/03/2018,4.318,-107.21
19/03/2018,4.318,-107.22
20/03/2018,4.318,-107.23
21/03/2018,4.318,-107.24
22/03/2018,4.318,-107.25
23/03/2018,4.318,-107.26
24/03/2018,4.318,-107.27
25/03/2018,4.318,-107.28
26/03/2018,4.318,-107.29
27/03/2018,4.318,-107.3
28/03/2018,4.318,-107.31
29/03/2018,4.318,-107.32
30/03/2018,4.318,-107.33
31/03/2018,4.318,-107.34
01/04/2018,1.797,-107.35
02/04/2018,1.797,-107.36
03/04/2018,1.797,-107.37
04/04/2018,1.797,-107.38
05/04/2018,1.797,-107.39
06/04/2018,1.797,-107.4
07/04/2018,1.797,-107.41
08/04/2018,1.797,-107.42
09/04/2018,1.797,-107.43
10/04/2018,1.797,-107.44
11/04/2018,1.797,-107.45
12/04/2018,1.797,-107.46
13/04/2018,1.797,-107.47
14/04/2018,1.797,-107.48
15/04/2018,1.797,-107.49
16/04/2018,1.797,-107.5
17/04/2018,1.797,-107.51
18/04/2018,1.797,-107.52
19/04/2018,1.797,-107.53
20/04/2018,1.797,-107.54
21/04/2018,1.797,-107.55
22/04/2018,1.797,-107.56
23/04/2018,1.797,-107.59
24/04/2018,1.797,-107.6
25/04/2018,1.797,-107.61
26/04/2018,1.797,-107.62
27/04/2018,1.797,-107.63
28/04/2018,1.797,-107.64
29/04/2018,1.797,-107.65
30/04/2018,1.797,-107.66
01/05/2018,3.803,-107.67
02/05/2018,3.803,-107.68
03/05/2018,3.803,-107.69
04/05/2018,3.803,-107.7
05/05/2018,3.803,-107.71
06/05/2018,3.803,-107.72
07/05/2018,3.803,
08/05/2018,3.803,
09/05/2018,3.803,-107.73
10/05/2018,3.803,-107.74
11/05/2018,3.803,-107.75
12/05/2018,3.803,-107.76
13/05/2018,3.803,-107.77
14/05/2018,3.803,-107.78
15/05/2018,3.803,-107.79
16/05/2018,3.803,-107.8
17/05/2018,3.803,-107.81
18/05/2018,3.803,-107.82
19/05/2018,3.803,-107.83
20/05/2018,3.803,-107.84
21/05/2018,3.803,-107.85
22/05/2018,3.803,-107.86
23/05/2018,3.803,-107.87
24/05/2018,3.803,-107.88
25/05/2018,3.803,-107.89
26/05/2018,3.803,-107.9
27/05/2018,3.803,-107.91
28/05/2018,3.803,-107.92
29/05/2018,3.803,-107.93
30/05/2018,3.803,-107.94
31/05/2018,3.803,-107.95
01/06/2018,1.143,-107.96
02/06/2018,1.143,-107.97
03/06/2018,1.143,-107.98
04/06/2018,1.143,-107.99
05/06/2018,1.143,-108
06/06/2018,1.143,-108.01
07/06/2018,1.143,-108.02
08/06/2018,1.143,-108.03
09/06/2018,1.143,-108.04
10/06/2018,1.143,-108.05
11/06/2018,1.143,-108.06
12/06/2018,1.143,-108.09
13/06/2018,1.143,-108.1
14/06/2018,1.143,-108.11
15/06/2018,1.143,-108.12
16/06/2018,1.143,-108.13
17/06/2018,1.143,-108.14
18/06/2018,1.143,-108.15
19/06/2018,1.143,-108.16
20/06/2018,1.143,-108.17
21/06/2018,1.143,-108.18
22/06/2018,1.143,-108.19
23/06/2018,1.143,-108.2
24/06/2018,1.143,-108.21
25/06/2018,1.143,-108.22
26/06/2018,1.143,-108.23
27/06/2018,1.143,-108.24
28/06/2018,1.143,
29/06/2018,1.143,
30/06/2018,1.143,-108.25
01/07/2018,0.466,-108.26
02/07/2018,0.466,-108.27
03/07/2018,0.466,-108.28
04/07/2018,0.466,-108.29
05/07/2018,0.466,-108.3
06/07/2018,0.466,-108.31
07/07/2018,0.466,-108.32
08/07/2018,0.466,-108.33
09/07/2018,0.466,-108.34
10/07/2018,0.466,-108.35
11/07/2018,0.466,-108.36
12/07/2018,0.466,-108.37
13/07/2018,0.466,-108.38
14/07/2018,0.466,-108.39
15/07/2018,0.466,-108.4
16/07/2018,0.466,-108.41
17/07/2018,0.466,-108.42
18/07/2018,0.466,-108.43
19/07/2018,0.466,-108.44
20/07/2018,0.466,-108.45
21/07/2018,0.466,-108.46
22/07/2018,0.466,-108.47
23/07/2018,0.466,-108.48
24/07/2018,0.466,-108.49
25/07/2018,0.466,-108.5
26/07/2018,0.466,-108.51
27/07/2018,0.466,-108.52
28/07/2018,0.466,-108.53
29/07/2018,0.466,-108.54
30/07/2018,0.466,-108.55
31/07/2018,0.466,-108.56
01/08/2018,3.005,-108.59
02/08/2018,3.005,-108.6
03/08/2018,3.005,-108.61
04/08/2018,3.005,-108.62
05/08/2018,3.005,-108.63
06/08/2018,3.005,-108.64
07/08/2018,3.005,-108.65
08/08/2018,3.005,-108.66
09/08/2018,3.005,-108.67
10/08/2018,3.005,-108.68
11/08/2018,3.005,-108.69
12/08/2018,3.005,-108.7
13/08/2018,3.005,-108.71
14/08/2018,3.005,-108.72
15/08/2018,3.005,-108.73
16/08/2018,3.005,-108.74
17/08/2018,3.005,-108.75
18/08/2018,3.005,-108.76
19/08/2018,3.005,
20/08/2018,3.005,
21/08/2018,3.005,-108.77
22/08/2018,3.005,-108.78
23/08/2018,3.005,-108.79
24/08/2018,3.005,-108.8
25/08/2018,3.005,-108.81
26/08/2018,3.005,-108.82
27/08/2018,3.005,-108.83
28/08/2018,3.005,-108.84
29/08/2018,3.005,-108.85
30/08/2018,3.005,-108.86
31/08/2018,3.005,-108.87
01/09/2018,1.454,-108.88
02/09/2018,1.454,-108.89
03/09/2018,1.454,-108.9
04/09/2018,1.454,-108.91
05/09/2018,1.454,-108.92
06/09/2018,1.454,-108.93
07/09/2018,1.454,-108.94
08/09/2018,1.454,-108.95
09/09/2018,1.454,-108.96
10/09/2018,1.454,-108.97
11/09/2018,1.454,-108.98
12/09/2018,1.454,-108.99
13/09/2018,1.454,-109
14/09/2018,1.454,-109.01
15/09/2018,1.454,-109.02
16/09/2018,1.454,-109.03
17/09/2018,1.454,-109.04
18/09/2018,1.454,-109.05
19/09/2018,1.454,-109.06
20/09/2018,1.454,-109.09
21/09/2018,1.454,-109.1
22/09/2018,1.454,-109.11
23/09/2018,1.454,-109.12
24/09/2018,1.454,-109.13
25/09/2018,1.454,-109.14
26/09/2018,1.454,-109.15
27/09/2018,1.454,-109.16
28/09/2018,1.454,-109.17
29/09/2018,1.454,-109.18
30/09/2018,1.454,-109.19
01/10/2018,2.902,-109.2
02/10/2018,2.902,-109.21
03/10/2018,2.902,-109.22
04/10/2018,2.902,-109.23
05/10/2018,2.902,-109.24
06/10/2018,2.902,-109.25
07/10/2018,2.902,-109.26
08/10/2018,2.902,-109.27
09/10/2018,2.902,-109.28
10/10/2018,2.902,
11/10/2018,2.902,
12/10/2018,2.902,-109.29
13/10/2018,2.902,-109.3
14/10/2018,2.902,-109.31
15/10/2018,2.902,-109.32
16/10/2018,2.902,-109.33
17/10/2018,2.902,-109.34
18/10/2018,2.902,-109.35
19/10/2018,2.902,-109.36
20/10/2018,2.902,-109.37
21/10/2018,2.902,-109.38
22/10/2018,2.902,-109.39
23/10/2018,2.902,-109.4
24/10/2018,2.902,-109.41
25/10/2018,2.902,-109.42
26/10/2018,2.902,-109.43
